AT,AT,614601.242424242
AT,BE,419307
AT,BG,414065
AT,CH,1404868
AT,CY,235190
AT,CZ,149198
AT,DE,6807141
AT,DK,365082
AT,EE,25656
AT,EL,917316
AT,ES,1511198
AT,FI,173126
AT,FR,1018056
AT,HR,284458
AT,HU,104956
AT,IE,120571
AT,IS,20993
AT,IT,1229098
AT,LT,52701
AT,LU,95044
AT,LV,89634
AT,MT,109164
AT,NL,852669
AT,NO,159129
AT,PL,277758
AT,PT,183907
AT,RO,462532
AT,SE,330673
AT,SI,63677
AT,SK,59369
AT,TR,1358811
AT,UK,1776478
BE,BE,717588.40625
BE,BG,184838
BE,CH,864841
BE,CY,48662
BE,CZ,400709
BE,DE,1716742
BE,DK,579417
BE,EE,44312
BE,EL,1026367
BE,ES,5433032
BE,FI,186595
BE,FR,2173610
BE,HR,194501
BE,HU,494254
BE,IE,541248
BE,IS,38267
BE,IT,3453611
BE,LT,103050
BE,LU,798
BE,LV,160159
BE,MT,101528
BE,NL,241307
BE,NO,261735
BE,PL,704821
BE,PT,1295196
BE,RO,485726
BE,SE,488081
BE,SI,103246
BE,SK,59077
BE,TR,1466010
BE,UK,1608303
BG,BG,168108.806451613
BG,CH,73014
BG,CY,79151
BG,CZ,234946
BG,DE,1404615
BG,DK,74840
BG,EE,26274
BG,EL,101421
BG,ES,282671
BG,FI,39764
BG,FR,203808
BG,HR,456
BG,HU,24891
BG,IE,30244
BG,IS,0
BG,IT,416630
BG,LT,29448
BG,LU,21884
BG,LV,25156
BG,MT,37679
BG,NL,196593
BG,NO,105495
BG,PL,339461
BG,PT,479
BG,RO,50335
BG,SE,64338
BG,SI,193
BG,SK,84920
BG,TR,278303
BG,UK,1067707
CH,CH,1037704.23333333
CH,CY,117889
CH,CZ,298487
CH,DE,6257127
CH,DK,738214
CH,EE,1729
CH,EL,1207560
CH,ES,5437087
CH,FI,332661
CH,FR,3624144
CH,HR,243959
CH,HU,373441
CH,IE,388552
CH,IS,98791
CH,IT,2500713
CH,LT,1929
CH,LU,175368
CH,LV,79066
CH,MT,109092
CH,NL,1796262
CH,NO,205715
CH,PL,329836
CH,PT,1925401
CH,RO,227906
CH,SE,592620
CH,SI,122936
CH,SK,691
CH,TR,1862849
CH,UK,6228020
CY,CY,184954.518518519
CY,CZ,17805
CY,DE,245406
CY,DK,52208
CY,EE,4532
CY,EL,1360543
CY,ES,6524
CY,FI,35403
CY,FR,90354
CY,HR,61
CY,HU,48320
CY,IE,14
CY,IS,0
CY,IT,79906
CY,LT,42927
CY,LU,327
CY,LV,13228
CY,MT,24753
CY,NL,59548
CY,NO,92347
CY,PL,133751
CY,PT,3
CY,RO,126812
CY,SE,208165
CY,SI,4
CY,SK,2874
CY,TR,0
CY,UK,2428714
CZ,CZ,298975.392857143
CZ,DE,1140848
CZ,DK,223605
CZ,EE,15
CZ,EL,697150
CZ,ES,699123
CZ,FI,222579
CZ,FR,877547
CZ,HR,58742
CZ,HU,62480
CZ,IE,198975
CZ,IS,4124
CZ,IT,975611
CZ,LT,1731
CZ,LU,56
CZ,LV,39781
CZ,MT,14067
CZ,NL,547664
CZ,NO,172719
CZ,PL,183910
CZ,PT,107816
CZ,RO,79259
CZ,SE,205291
CZ,SI,12288
CZ,SK,75568
CZ,TR,629208
CZ,UK,1744453
DE,DE,4351906.40740741
DE,DK,2906710
DE,EE,347609
DE,EL,5294785
DE,ES,24855320
DE,FI,1693188
DE,FR,7144249
DE,HR,1580144
DE,HU,1503038
DE,IE,1842424
DE,IS,458453
DE,IT,12383109
DE,LT,410833
DE,LU,371639
DE,LV,763139
DE,MT,616833
DE,NL,4020825
DE,NO,1618580
DE,PL,3608302
DE,PT,3789785
DE,RO,1890046
DE,SE,3052535
DE,SI,232478
DE,SK,20249
DE,TR,15489856
DE,UK,13301965
DK,DK,803635.192307692
DK,EE,103575
DK,EL,830768
DK,ES,2501440
DK,FI,792257
DK,FR,1383569
DK,HR,130884
DK,HU,192635
DK,IE,315701
DK,IS,467190
DK,IT,1357573
DK,LT,254420
DK,LU,79396
DK,LV,178112
DK,MT,66474
DK,NL,1489625
DK,NO,2777472
DK,PL,564375
DK,PT,250871
DK,RO,32642
DK,SE,1885225
DK,SI,22122
DK,SK,36
DK,TR,1144406
DK,UK,3373999
EE,EE,54624.4347826087
EE,EL,35289
EE,ES,67962
EE,FI,212000
EE,FR,58374
EE,HR,6979
EE,HU,0
EE,IE,13981
EE,IS,431
EE,IT,67516
EE,LT,44662
EE,LU,0
EE,LV,185366
EE,MT,1631
EE,NL,80313
EE,NO,152524
EE,PL,36157
EE,PT,2103
EE,RO,0
EE,SE,106469
EE,SI,172
EE,SK,77
EE,TR,155379
EE,UK,148541
EL,EL,1040763.95833333
EL,ES,457807
EL,FI,395334
EL,FR,2302338
EL,HR,25901
EL,HU,261663
EL,IE,89128
EL,IS,3707
EL,IT,2940453
EL,LT,92293
EL,LU,60159
EL,LV,65297
EL,MT,30200
EL,NL,1493861
EL,NO,720165
EL,PL,1300303
EL,PT,2556
EL,RO,314619
EL,SE,1069464
EL,SI,74491
EL,SK,180258
EL,TR,979076
EL,UK,6119552
ES,ES,4957250.43478261
ES,FI,1387359
ES,FR,12234258
ES,HR,218327
ES,HU,505839
ES,IE,3439476
ES,IS,181433
ES,IT,11844210
ES,LT,227911
ES,LU,351095
ES,LV,92448
ES,MT,140429
ES,NL,6308426
ES,NO,2821085
ES,PL,1688140
ES,PT,3207628
ES,RO,1185878
ES,SE,3070749
ES,SI,1527
ES,SK,146143
ES,TR,1286868
ES,UK,35995110
FI,FI,437425.4
FI,FR,589589
FI,HR,125270
FI,HU,218402
FI,IE,61353
FI,IS,109617
FI,IT,553805
FI,LT,82769
FI,LU,1150
FI,LV,270647
FI,MT,19079
FI,NL,522309
FI,NO,403415
FI,PL,240702
FI,PT,112489
FI,RO,842
FI,SE,1658582
FI,SI,32275
FI,SK,244
FI,TR,558053
FI,UK,1144778
FR,FR,3211246.23809524
FR,HR,466824
FR,HU,547120
FR,IE,1819255
FR,IS,287694
FR,IT,10499938
FR,LT,102872
FR,LU,145136
FR,LV,157319
FR,MT,276435
FR,NL,3149949
FR,NO,796218
FR,PL,1108104
FR,PT,4721481
FR,RO,733714
FR,SE,1112619
FR,SI,73209
FR,SK,34219
FR,TR,2323663
FR,UK,10734344
HR,HR,136040.45
HR,HU,159
HR,IE,100015
HR,IS,0
HR,IT,258255
HR,LT,155
HR,LU,3701
HR,LV,7279
HR,MT,3625
HR,NL,237910
HR,NO,245748
HR,PL,35010
HR,PT,29544
HR,RO,4
HR,SE,214538
HR,SI,139
HR,SK,1336
HR,TR,150466
HR,UK,1027426
HU,HU,233335.052631579
HU,IE,195597
HU,IS,2650
HU,IT,924191
HU,LT,0
HU,LU,0
HU,LV,15889
HU,MT,60791
HU,NL,596068
HU,NO,144466
HU,PL,197233
HU,PT,97762
HU,RO,86956
HU,SE,336047
HU,SI,92
HU,SK,305
HU,TR,481183
HU,UK,1634709
IE,IE,1028770
IE,IS,31941
IE,IT,1233385
IE,LT,179451
IE,LU,29256
IE,LV,127798
IE,MT,77598
IE,NL,905807
IE,NO,152105
IE,PL,976803
IE,PT,833990
IE,RO,131249
IE,SE,85287
IE,SI,0
IE,SK,127121
IE,TR,243246
IE,UK,11555101
IS,IS,119915.866666667
IS,IT,38219
IS,LT,3958
IS,LU,313
IS,LV,1399
IS,MT,0
IS,NL,203466
IS,NO,361584
IS,PL,37542
IS,PT,3965
IS,RO,0
IS,SE,185210
IS,SI,1808
IS,SK,1294
IS,TR,9012
IS,UK,973550
IT,IT,3463385.4375
IT,LT,286853
IT,LU,220382
IT,LV,185871
IT,MT,932257
IT,NL,4288194
IT,NO,380125
IT,PL,1615993
IT,PT,1568261
IT,RO,2538100
IT,SE,757865
IT,SI,1496
IT,SK,245901
IT,TR,2250476
IT,UK,12708950
LT,LT,121951.214285714
LT,LU,16
LT,LV,192034
LT,MT,22756
LT,NL,98047
LT,NO,340749
LT,PL,101117
LT,PT,3683
LT,RO,247
LT,SE,106289
LT,SI,4
LT,SK,0
LT,TR,221288
LT,UK,826846
LU,LU,70913.5384615385
LU,LV,3
LU,MT,2784
LU,NL,147677
LU,NO,2
LU,PL,73
LU,PT,344087
LU,RO,15
LU,SE,22747
LU,SI,0
LU,SK,56
LU,TR,122491
LU,UK,394737
LV,LV,143378.363636364
LV,MT,5828
LV,NL,159297
LV,NO,384880
LV,PL,87117
LV,PT,2562
LV,RO,10061
LV,SE,214590
LV,SI,103
LV,SK,1974
LV,TR,156401
LV,UK,726110
ME,MT,0
ME,NL,0
ME,NO,0
ME,PL,0
ME,RO,0
ME,SE,0
ME,SI,0
ME,SK,0
ME,TR,0
ME,UK,0
MK,NL,32386
MK,NO,13915
MK,PL,56
MK,SE,167838
MK,SI,45120
MK,SK,0
MK,TR,226541
MK,UK,72769
MT,MT,167831.4
MT,NL,129714
MT,NO,20451
MT,PL,103559
MT,PT,2510
MT,RO,35356
MT,SE,87464
MT,SI,4363
MT,SK,3380
MT,TR,118343
MT,UK,1285404
NL,NL,1702607.33333333
NL,NO,1738041
NL,PL,911283
NL,PT,1681293
NL,RO,482132
NL,SE,1161503
NL,SI,23633
NL,SK,210
NL,TR,2748183
NL,UK,9490768
NO,NO,2689333.375
NO,PL,1743849
NO,PT,298831
NO,RO,32516
NO,SE,1648980
NO,SI,1809
NO,SK,473
NO,TR,675883
NO,UK,2724483
PL,PL,1290560.85714286
PL,PT,211284
PL,RO,108991
PL,SE,883842
PL,SI,15646
PL,SK,1060
PL,TR,795335
PL,UK,6260051
PT,PT,1751568.33333333
PT,RO,57772
PT,SE,205033
PT,SI,304
PT,SK,610
PT,TR,213846
PT,UK,6657530
RO,RO,431186
RO,SE,96493
RO,SI,0
RO,SK,417
RO,TR,606971
RO,UK,1507800
SE,SE,2531758
SE,SI,5694
SE,SK,543
SE,TR,1310142
SE,UK,2681790
SI,SI,54635.3333333333
SI,SK,0
SI,TR,140530
SI,UK,157246
SK,SK,337476.5
SK,TR,204637
SK,UK,588082
TR,TR,5665769
UK,UK,22828234
